"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"4587","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:37.155","4","0","1720446397.155"
"4588","id1d7694116bf3a","But I believe answer will be yes.","KP","w","insertText","2024-07-08 16:46:37.586","4","0","1720446397.586"
"4589","id1d7694116bf3a","But I believe answer will be yes.","KP","i","insertText","2024-07-08 16:46:37.666","4","0","1720446397.666"
"4590","id1d7694116bf3a","But I believe answer will be yes.","KP","l","insertText","2024-07-08 16:46:37.826","4","0","1720446397.826"
"4591","id1d7694116bf3a","But I believe answer will be yes.","KP","l","insertText","2024-07-08 16:46:37.954","4","0","1720446397.954"
"4592","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:38.050","4","0","1720446398.050"
"4593","id1d7694116bf3a","But I believe answer will be yes.","KP","b","insertText","2024-07-08 16:46:38.146","4","0","1720446398.146"
"4594","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:38.242","4","0","1720446398.242"
"4595","id1d7694116bf3a","But I believe answer will be yes.","KP"," ","insertText","2024-07-08 16:46:38.322","4","0","1720446398.322"
"4596","id1d7694116bf3a","But I believe answer will be yes.","KP","Y","insertText","2024-07-08 16:46:38.818","4","0","1720446398.818"
"4597","id1d7694116bf3a","But I believe answer will be yes.","KP",,"deleteContentBackward","2024-07-08 16:46:39.090","4","0","1720446399.090"
"4598","id1d7694116bf3a","But I believe answer will be yes.","KP","y","insertText","2024-07-08 16:46:39.266","4","0","1720446399.266"
"4599","id1d7694116bf3a","But I believe answer will be yes.","KP","e","insertText","2024-07-08 16:46:39.331","4","0","1720446399.331"
"4600","id1d7694116bf3a","But I believe answer will be yes.","KP","s","insertText","2024-07-08 16:46:39.458","4","0","1720446399.458"
"4601","id1d7694116bf3a","But I believe answer will be yes.","KP",".","insertText","2024-07-08 16:46:40.034","4","0","1720446400.034"
"4602","id1d7694116bf3a","Do you know anything?","KP","D","insertText","2024-07-08 16:46:51.443","4","0","1720446411.443"
"4603","id1d7694116bf3a","Do you know anything?","KP","p","insertText","2024-07-08 16:46:51.682","4","0","1720446411.682"
"4604","id1d7694116bf3a","Do you know anything?","KP","o","insertText","2024-07-08 16:46:51.683","4","0","1720446411.683"
"4605","id1d7694116bf3a","Do you know anything?","KP"," ","insertText","2024-07-08 16:46:51.746","4","0","1720446411.746"
"4606","id1d7694116bf3a","Do you know anything?","KP",,"deleteContentBackward","2024-07-08 16:46:52.306","4","0","1720446412.306"
"4607","id1d7694116bf3a","Do you know anything?","KP",,"deleteContentBackward","2024-07-08 16:46:52.450","4","0","1720446412.450"
"4608","id1d7694116bf3a","Do you know anything?","KP",,"deleteContentBackward","2024-07-08 16:46:52.562","4","0","1720446412.562"
"4609","id1d7694116bf3a","Do you know anything?","KP","o","insertText","2024-07-08 16:46:53.090","4","0","1720446413.090"
"4610","id1d7694116bf3a","Do you know anything?","KP"," ","insertText","2024-07-08 16:46:53.202","4","0","1720446413.202"
"4611","id1d7694116bf3a","Do you know anything?","KP","y","insertText","2024-07-08 16:46:53.298","4","0","1720446413.298"
"4612","id1d7694116bf3a","Do you know anything?","KP","o","insertText","2024-07-08 16:46:53.442","4","0","1720446413.442"
"4613","id1d7694116bf3a","Do you know anything?","KP","u","insertText","2024-07-08 16:46:53.554","4","0","1720446413.554"
"4614","id1d7694116bf3a","Do you know anything?","KP"," ","insertText","2024-07-08 16:46:53.618","4","0","1720446413.618"
"4615","id1d7694116bf3a","Do you know anything?","KP","k","insertText","2024-07-08 16:46:53.810","4","0","1720446413.810"
"4616","id1d7694116bf3a","Do you know anything?","KP","n","insertText","2024-07-08 16:46:53.938","4","0","1720446413.938"
"4617","id1d7694116bf3a","Do you know anything?","KP","o","insertText","2024-07-08 16:46:54.082","4","0","1720446414.082"
"4618","id1d7694116bf3a","Do you know anything?","KP","w","insertText","2024-07-08 16:46:54.178","4","0","1720446414.178"
"4619","id1d7694116bf3a","Do you know anything?","KP"," ","insertText","2024-07-08 16:46:54.243","4","0","1720446414.243"
"4620","id1d7694116bf3a","Do you know anything?","KP","a","insertText","2024-07-08 16:46:54.482","4","0","1720446414.482"
"4621","id1d7694116bf3a","Do you know anything?","KP","n","insertText","2024-07-08 16:46:54.578","4","0","1720446414.578"
"4622","id1d7694116bf3a","Do you know anything?","KP","y","insertText","2024-07-08 16:46:54.706","4","0","1720446414.706"
"4623","id1d7694116bf3a","Do you know anything?","KP","t","insertText","2024-07-08 16:46:54.866","4","0","1720446414.866"
"4624","id1d7694116bf3a","Do you know anything?","KP","h","insertText","2024-07-08 16:46:54.946","4","0","1720446414.946"
"4625","id1d7694116bf3a","Do you know anything?","KP","i","insertText","2024-07-08 16:46:55.074","4","0","1720446415.074"
"4626","id1d7694116bf3a","Do you know anything?","KP","n","insertText","2024-07-08 16:46:55.170","4","0","1720446415.170"
"4627","id1d7694116bf3a","Do you know anything?","KP","g","insertText","2024-07-08 16:46:55.267","4","0","1720446415.267"
"4628","id1d7694116bf3a","Do you know anything?","KP","?","insertText","2024-07-08 16:46:55.474","4","0","1720446415.474"
"4629","id1d7694116bf3a","Are you sure?","KP","A","insertText","2024-07-08 16:47:02.626","4","0","1720446422.626"
"4630","id1d7694116bf3a","Are you sure?","KP","r","insertText","2024-07-08 16:47:02.818","4","0","1720446422.818"
"4631","id1d7694116bf3a","Are you sure?","KP","e","insertText","2024-07-08 16:47:02.930","4","0","1720446422.930"
"4632","id1d7694116bf3a","Are you sure?","KP"," ","insertText","2024-07-08 16:47:03.042","4","0","1720446423.042"
"4633","id1d7694116bf3a","Are you sure?","KP","y","insertText","2024-07-08 16:47:03.186","4","0","1720446423.186"
"4634","id1d7694116bf3a","Are you sure?","KP","o","insertText","2024-07-08 16:47:03.330","4","0","1720446423.330"
"4635","id1d7694116bf3a","Are you sure?","KP","u","insertText","2024-07-08 16:47:03.426","4","0","1720446423.426"
"4636","id1d7694116bf3a","Are you sure?","KP"," ","insertText","2024-07-08 16:47:03.538","4","0","1720446423.538"
"4637","id1d7694116bf3a","Are you sure?","KP","s","insertText","2024-07-08 16:47:03.603","4","0","1720446423.603"
"4638","id1d7694116bf3a","Are you sure?","KP","u","insertText","2024-07-08 16:47:03.714","4","0","1720446423.714"
"4639","id1d7694116bf3a","Are you sure?","KP","r","insertText","2024-07-08 16:47:03.842","4","0","1720446423.842"
"4640","id1d7694116bf3a","Are you sure?","KP","e","insertText","2024-07-08 16:47:03.986","4","0","1720446423.986"
"4641","id1d7694116bf3a","Are you sure?","KP","?","insertText","2024-07-08 16:47:04.210","4","0","1720446424.210"
"4642","id1d7694116bf3a","Do you need it today?","KP","D","insertText","2024-07-08 16:47:12.578","4","0","1720446432.578"
"4643","id1d7694116bf3a","Do you need it today?","KP","o","insertText","2024-07-08 16:47:12.722","4","0","1720446432.722"
"4644","id1d7694116bf3a","Do you need it today?","KP"," ","insertText","2024-07-08 16:47:12.802","4","0","1720446432.802"
"4645","id1d7694116bf3a","Do you need it today?","KP","y","insertText","2024-07-08 16:47:13.010","4","0","1720446433.010"
"4646","id1d7694116bf3a","Do you need it today?","KP","o","insertText","2024-07-08 16:47:13.186","4","0","1720446433.186"
"4647","id1d7694116bf3a","Do you need it today?","KP","u","insertText","2024-07-08 16:47:13.282","4","0","1720446433.282"
"4648","id1d7694116bf3a","Do you need it today?","KP"," ","insertText","2024-07-08 16:47:13.394","4","0","1720446433.394"
"4649","id1d7694116bf3a","Do you need it today?","KP","n","insertText","2024-07-08 16:47:13.762","4","0","1720446433.762"
"4650","id1d7694116bf3a","Do you need it today?","KP","e","insertText","2024-07-08 16:47:13.874","4","0","1720446433.874"
"4651","id1d7694116bf3a","Do you need it today?","KP","e","insertText","2024-07-08 16:47:14.018","4","0","1720446434.018"
"4652","id1d7694116bf3a","Do you need it today?","KP","d","insertText","2024-07-08 16:47:14.162","4","0","1720446434.162"
"4653","id1d7694116bf3a","Do you need it today?","KP"," ","insertText","2024-07-08 16:47:14.274","4","0","1720446434.274"
"4654","id1d7694116bf3a","Do you need it today?","KP","i","insertText","2024-07-08 16:47:14.370","4","0","1720446434.370"
"4655","id1d7694116bf3a","Do you need it today?","KP","t","insertText","2024-07-08 16:47:14.466","4","0","1720446434.466"
"4656","id1d7694116bf3a","Do you need it today?","KP"," ","insertText","2024-07-08 16:47:14.562","4","0","1720446434.562"
"4657","id1d7694116bf3a","Do you need it today?","KP","t","insertText","2024-07-08 16:47:14.834","4","0","1720446434.834"
"4658","id1d7694116bf3a","Do you need it today?","KP","o","insertText","2024-07-08 16:47:14.930","4","0","1720446434.930"
"4659","id1d7694116bf3a","Do you need it today?","KP","d","insertText","2024-07-08 16:47:15.058","4","0","1720446435.058"
"4660","id1d7694116bf3a","Do you need it today?","KP","a","insertText","2024-07-08 16:47:15.202","4","0","1720446435.202"
"4661","id1d7694116bf3a","Do you need it today?","KP","y","insertText","2024-07-08 16:47:15.298","4","0","1720446435.298"
"4662","id1d7694116bf3a","Do you need it today?","KP","?","insertText","2024-07-08 16:47:16.514","4","0","1720446436.514"
"4663","id1d7694116bf3a","Are you back in town?","KP","A","insertText","2024-07-08 16:47:24.370","4","0","1720446444.370"
"4664","id1d7694116bf3a","Are you back in town?","KP","r","insertText","2024-07-08 16:47:24.594","4","0","1720446444.594"
"4665","id1d7694116bf3a","Are you back in town?","KP","e","insertText","2024-07-08 16:47:24.754","4","0","1720446444.754"
"4666","id1d7694116bf3a","Are you back in town?","KP"," ","insertText","2024-07-08 16:47:24.802","4","0","1720446444.802"
"4667","id1d7694116bf3a","Are you back in town?","KP","y","insertText","2024-07-08 16:47:24.978","4","0","1720446444.978"
"4668","id1d7694116bf3a","Are you back in town?","KP","o","insertText","2024-07-08 16:47:25.106","4","0","1720446445.106"
"4669","id1d7694116bf3a","Are you back in town?","KP","u","insertText","2024-07-08 16:47:25.218","4","0","1720446445.218"
"4670","id1d7694116bf3a","Are you back in town?","KP"," ","insertText","2024-07-08 16:47:25.282","4","0","1720446445.282"
"4671","id1d7694116bf3a","Are you back in town?","KP","b","insertText","2024-07-08 16:47:25.426","4","0","1720446445.426"
"4672","id1d7694116bf3a","Are you back in town?","KP","a","insertText","2024-07-08 16:47:25.522","4","0","1720446445.522"
"4673","id1d7694116bf3a","Are you back in town?","KP","c","insertText","2024-07-08 16:47:25.634","4","0","1720446445.634"
"4674","id1d7694116bf3a","Are you back in town?","KP","k","insertText","2024-07-08 16:47:25.746","4","0","1720446445.746"
"4675","id1d7694116bf3a","Are you back in town?","KP"," ","insertText","2024-07-08 16:47:25.826","4","0","1720446445.826"
"4676","id1d7694116bf3a","Are you back in town?","KP","i","insertText","2024-07-08 16:47:25.922","4","0","1720446445.922"
"4677","id1d7694116bf3a","Are you back in town?","KP","n","insertText","2024-07-08 16:47:26.034","4","0","1720446446.034"
"4678","id1d7694116bf3a","Are you back in town?","KP"," ","insertText","2024-07-08 16:47:26.114","4","0","1720446446.114"
"4679","id1d7694116bf3a","Are you back in town?","KP","t","insertText","2024-07-08 16:47:26.226","4","0","1720446446.226"
"4680","id1d7694116bf3a","Are you back in town?","KP","o","insertText","2024-07-08 16:47:26.322","4","0","1720446446.322"
"4681","id1d7694116bf3a","Are you back in town?","KP","e","insertText","2024-07-08 16:47:26.434","4","0","1720446446.434"
"4682","id1d7694116bf3a","Are you back in town?","KP","n","insertText","2024-07-08 16:47:26.514","4","0","1720446446.514"
"4683","id1d7694116bf3a","Are you back in town?","KP",,"deleteContentBackward","2024-07-08 16:47:26.802","4","0","1720446446.802"
"4684","id1d7694116bf3a","Are you back in town?","KP",,"deleteContentBackward","2024-07-08 16:47:26.914","4","0","1720446446.914"
"4685","id1d7694116bf3a","Are you back in town?","KP","w","insertText","2024-07-08 16:47:27.042","4","0","1720446447.042"
"4686","id1d7694116bf3a","Are you back in town?","KP","n","insertText","2024-07-08 16:47:27.138","4","0","1720446447.138"
"4687","id1d7694116bf3a","Are you back in town?","KP","?","insertText","2024-07-08 16:47:28.050","4","0","1720446448.050"
"4688","id1d7694116bf3a","In a couple of weeks.","KP","I","insertText","2024-07-08 16:47:36.466","4","0","1720446456.466"
"4689","id1d7694116bf3a","In a couple of weeks.","KP","n","insertText","2024-07-08 16:47:36.610","4","0","1720446456.610"
"4690","id1d7694116bf3a","In a couple of weeks.","KP"," ","insertText","2024-07-08 16:47:36.770","4","0","1720446456.770"
"4691","id1d7694116bf3a","In a couple of weeks.","KP","a","insertText","2024-07-08 16:47:36.882","4","0","1720446456.882"
"4692","id1d7694116bf3a","In a couple of weeks.","KP"," ","insertText","2024-07-08 16:47:36.978","4","0","1720446456.978"
"4693","id1d7694116bf3a","In a couple of weeks.","KP","a","insertText","2024-07-08 16:47:37.074","4","0","1720446457.074"
"4694","id1d7694116bf3a","In a couple of weeks.","KP",,"deleteContentBackward","2024-07-08 16:47:37.362","4","0","1720446457.362"
"4695","id1d7694116bf3a","In a couple of weeks.","KP","c","insertText","2024-07-08 16:47:37.490","4","0","1720446457.490"
"4696","id1d7694116bf3a","In a couple of weeks.","KP","o","insertText","2024-07-08 16:47:37.586","4","0","1720446457.586"
"4697","id1d7694116bf3a","In a couple of weeks.","KP","u","insertText","2024-07-08 16:47:37.714","4","0","1720446457.714"
"4698","id1d7694116bf3a","In a couple of weeks.","KP","p","insertText","2024-07-08 16:47:37.874","4","0","1720446457.874"
"4699","id1d7694116bf3a","In a couple of weeks.","KP","l","insertText","2024-07-08 16:47:38.034","4","0","1720446458.034"
"4700","id1d7694116bf3a","In a couple of weeks.","KP","e","insertText","2024-07-08 16:47:38.178","4","0","1720446458.178"
"4701","id1d7694116bf3a","In a couple of weeks.","KP"," ","insertText","2024-07-08 16:47:38.258","4","0","1720446458.258"
"4702","id1d7694116bf3a","In a couple of weeks.","KP","o","insertText","2024-07-08 16:47:38.610","4","0","1720446458.610"
"4703","id1d7694116bf3a","In a couple of weeks.","KP","f","insertText","2024-07-08 16:47:38.738","4","0","1720446458.738"
"4704","id1d7694116bf3a","In a couple of weeks.","KP"," ","insertText","2024-07-08 16:47:38.834","4","0","1720446458.834"
"4705","id1d7694116bf3a","In a couple of weeks.","KP","w","insertText","2024-07-08 16:47:39.090","4","0","1720446459.090"
"4706","id1d7694116bf3a","In a couple of weeks.","KP","e","insertText","2024-07-08 16:47:39.266","4","0","1720446459.266"
"4707","id1d7694116bf3a","In a couple of weeks.","KP","e","insertText","2024-07-08 16:47:39.410","4","0","1720446459.410"
"4708","id1d7694116bf3a","In a couple of weeks.","KP","k","insertText","2024-07-08 16:47:39.475","4","0","1720446459.475"
"4709","id1d7694116bf3a","In a couple of weeks.","KP","s","insertText","2024-07-08 16:47:39.602","4","0","1720446459.602"
"4710","id1d7694116bf3a","In a couple of weeks.","KP",".","insertText","2024-07-08 16:47:40.594","4","0","1720446460.594"
"4711","id9bd6a4957c10c","Joel will handle this.","KP","j","insertText","2024-07-08 17:10:51.773","4","0","1720447851.773"
"4712","id9bd6a4957c10c","Joel will handle this.","KP","o","insertText","2024-07-08 17:10:52.572","4","0","1720447852.572"
